study_id,code,name,cluster,distance_to_centroid,outlier_score,is_outlier,is_synthetic,price,delivery_hours,parameter_count,request_count,sample_type,analysis_method,requires_special_processing
1158,ECN-CAT-QC-225,Control de Hemoglobina glucosilada,1,2.3829,0.873,False,True,120.0,0.25,1,0,blood,enzimatico,False
1159,ECN-CAT-QC-226,Confirmación de Glucosa,2,2.3395,0.763,False,True,720.0,2.5,27,3,serum,espectrofotometria,True
1160,ECN-CAT-QC-227,Confirmación de Urea,2,2.3753,0.775,False,True,660.0,2.25,24,3,plasma,colorimetria,False
1161,ECN-CAT-QC-228,Confirmación de Creatinina,1,2.2315,0.817,False,True,560.0,2.25,21,0,serum,enzimatico,False
1162,ECN-CAT-QC-229,Confirmación de Ácido úrico,1,1.9839,0.727,False,True,510.0,2.5,18,0,plasma,espectrofotometria,False
1163,ECN-CAT-QC-230,Confirmación de Colesterol total,1,1.5266,0.559,False,True,400.0,1.0,10,2,serum,colorimetria,False
1164,ECN-CAT-QC-231,Confirmación de Triglicéridos,1,1.6631,0.609,False,True,300.0,0.75,7,2,plasma,enzimatico,False
1165,ECN-CAT-QC-232,Confirmación de Bilirrubina total,1,1.5843,0.58,False,True,290.0,1.0,4,1,serum,espectrofotometria,False
1166,ECN-CAT-QC-233,Confirmación de Bilirrubina directa,2,1.8451,0.602,False,True,850.0,2.75,31,1,plasma,colorimetria,True
1167,ECN-CAT-QC-234,Confirmación de Alanina aminotransferasa,2,2.3991,0.783,False,True,660.0,2.75,28,3,serum,enzimatico,True
1168,ECN-CAT-QC-235,Confirmación de Aspartato aminotransferasa,2,3.1826,1.039,True,True,600.0,1.75,20,4,plasma,espectrofotometria,False
1169,ECN-CAT-QC-236,Confirmación de Fosfatasa alcalina,1,1.9061,0.698,False,True,490.0,1.5,17,0,serum,colorimetria,False
1170,ECN-CAT-QC-237,Confirmación de Gamma glutamil transferasa,1,1.4184,0.519,False,True,440.0,1.5,14,1,plasma,enzimatico,False
1171,ECN-CAT-QC-238,Confirmación de Albúmina,1,1.7817,0.653,False,True,390.0,1.5,11,2,serum,espectrofotometria,True
1172,ECN-CAT-QC-239,Confirmación de Proteínas totales,1,1.615,0.591,False,True,280.0,1.5,8,2,plasma,colorimetria,False
1173,ECN-CAT-QC-240,Confirmación de Calcio,1,2.004,0.734,False,True,180.0,0.25,1,1,serum,enzimatico,False
1174,ECN-CAT-QC-241,Confirmación de Fósforo,2,2.0292,0.662,False,True,780.0,2.25,27,0,plasma,espectrofotometria,True
1175,ECN-CAT-QC-242,Confirmación de Magnesio,2,1.8618,0.608,False,True,730.0,2.0,24,2,serum,colorimetria,False
1176,ECN-CAT-QC-243,Confirmación de Sodio,1,2.0935,0.767,False,True,540.0,2.0,21,2,plasma,enzimatico,False
1177,ECN-CAT-QC-244,Confirmación de Potasio,1,1.9654,0.72,False,True,480.0,2.25,18,0,serum,espectrofotometria,False
1178,ECN-CAT-HEM-126,Determinación de Biometría hemática,1,1.7486,0.64,False,True,500.0,1.75,15,2,blood,impedancia,False
1179,ECN-CAT-HEM-127,Determinación de Hemoglobina,1,1.7898,0.655,False,True,500.0,2.5,12,0,blood,citometria,False
1180,ECN-CAT-HEM-128,Determinación de Hematocrito,1,1.414,0.518,False,True,300.0,2.0,9,1,blood,microscopia,False
1181,ECN-CAT-HEM-129,Determinación de Eritrocitos,1,1.8742,0.686,False,True,280.0,0.25,1,1,blood,impedancia,False
1182,ECN-CAT-HEM-130,Determinación de Leucocitos,2,3.0949,1.01,True,True,960.0,3.0,28,4,blood,citometria,True
1183,ECN-CAT-HEM-131,Determinación de Plaquetas,2,1.5988,0.522,False,True,740.0,2.75,25,1,blood,microscopia,True
1184,ECN-CAT-HEM-132,Determinación de Reticulocitos,2,2.1601,0.705,False,True,600.0,2.5,22,0,blood,impedancia,False
1185,ECN-CAT-HEM-133,Determinación de Volumen corpuscular medio,2,3.0916,1.009,True,True,600.0,3.25,19,4,blood,citometria,False
1186,ECN-CAT-HEM-134,Determinación de Hemoglobina corpuscular media,1,1.5338,0.562,False,True,440.0,1.75,11,2,blood,microscopia,False
1187,ECN-CAT-HEM-135,Determinación de Concentración media de hemoglobina,1,1.7578,0.644,False,True,380.0,1.25,8,0,blood,impedancia,False
1188,ECN-CAT-HEM-136,Determinación de Ancho de distribución eritrocitaria,1,1.7297,0.633,False,True,380.0,2.0,5,1,blood,citometria,True
1189,ECN-CAT-HEM-137,Determinación de Neutrófilos,1,1.8822,0.689,False,True,180.0,1.75,2,1,blood,microscopia,False
1190,ECN-CAT-HEM-138,Determinación de Linfocitos,2,3.04,0.992,False,True,780.0,3.0,29,4,blood,impedancia,True
1191,ECN-CAT-HEM-139,Determinación de Monocitos,2,1.9989,0.652,False,True,840.0,2.5,21,0,blood,citometria,False
1192,ECN-CAT-HEM-140,Determinación de Eosinófilos,1,1.8742,0.686,False,True,620.0,2.25,18,1,blood,microscopia,False
1193,ECN-CAT-HEM-141,Determinación de Basófilos,1,2.2833,0.836,False,True,480.0,1.75,15,3,blood,impedancia,False
1194,ECN-CAT-HEM-142,Determinación de Velocidad de sedimentación,1,2.2065,0.808,False,True,480.0,2.5,12,3,blood,citometria,False
1195,ECN-CAT-HEM-143,Determinación de Frotis de sangre periférica,1,1.777,0.651,False,True,280.0,2.25,9,0,blood,microscopia,False
1196,ECN-CAT-HEM-144,Determinación de Conteo diferencial,1,2.0357,0.746,False,True,260.0,0.5,1,2,blood,impedancia,False
1197,ECN-CAT-HEM-145,Determinación de Índice plaquetario,2,1.7356,0.566,False,True,920.0,3.25,28,1,blood,citometria,True
1198,ECN-CAT-HEM-146,Determinación de Morfología eritrocitaria,2,2.976,0.971,False,True,720.0,2.75,25,4,blood,microscopia,True
1199,ECN-CAT-HEM-147,Determinación de Morfología leucocitaria,2,2.1018,0.686,False,True,660.0,2.25,22,0,blood,impedancia,False
1200,ECN-CAT-HEM-148,Determinación de Morfología plaquetaria,2,2.0508,0.669,False,True,660.0,3.0,19,0,blood,citometria,False
1201,ECN-CAT-HEM-149,Determinación de Hemoparásitos,1,2.1671,0.794,False,True,500.0,1.5,11,3,blood,microscopia,False
1202,ECN-CAT-HEM-150,Determinación de Prueba de falciformación,1,2.2137,0.811,False,True,360.0,1.0,8,3,blood,impedancia,False
1203,ECN-CAT-HEM-151,Cuantificación de Biometría hemática,1,1.8169,0.665,False,True,360.0,1.75,5,0,blood,citometria,False
1204,ECN-CAT-HEM-152,Cuantificación de Hemoglobina,1,2.0828,0.763,False,True,160.0,1.5,2,2,blood,microscopia,False
1205,ECN-CAT-HEM-153,Cuantificación de Hematocrito,2,1.888,0.616,False,True,740.0,3.25,29,2,blood,impedancia,False
1206,ECN-CAT-HEM-154,Cuantificación de Eritrocitos,2,2.2783,0.743,False,True,800.0,2.75,21,3,blood,citometria,False
1207,ECN-CAT-HEM-155,Cuantificación de Leucocitos,1,2.1068,0.772,False,True,600.0,2.5,18,0,blood,microscopia,False
1208,ECN-CAT-HEM-156,Cuantificación de Plaquetas,1,1.6228,0.594,False,True,540.0,1.75,15,1,blood,impedancia,False
1209,ECN-CAT-HEM-157,Cuantificación de Reticulocitos,1,1.6914,0.619,False,True,540.0,2.5,12,2,blood,citometria,False
1210,ECN-CAT-HEM-158,Cuantificación de Volumen corpuscular medio,1,2.1482,0.787,False,True,340.0,2.25,9,3,blood,microscopia,False
1211,ECN-CAT-HEM-159,Cuantificación de Hemoglobina corpuscular media,1,2.1833,0.8,False,True,240.0,0.5,1,0,blood,impedancia,False
1212,ECN-CAT-HEM-160,Cuantificación de Concentración media de hemoglobina,2,1.8363,0.599,False,True,900.0,3.25,28,2,blood,citometria,True
1213,ECN-CAT-HEM-161,Cuantificación de Ancho de distribución eritrocitaria,2,2.2585,0.737,False,True,700.0,3.0,25,3,blood,microscopia,True
1214,ECN-CAT-HEM-162,Cuantificación de Neutrófilos,2,3.0975,1.011,True,True,620.0,2.5,22,4,blood,impedancia,False
1215,ECN-CAT-HEM-163,Cuantificación de Linfocitos,2,1.744,0.569,False,True,640.0,3.25,19,1,blood,citometria,False
1216,ECN-CAT-HEM-164,Cuantificación de Monocitos,1,1.6948,0.621,False,True,440.0,1.5,11,0,blood,microscopia,False
1217,ECN-CAT-HEM-165,Cuantificación de Eosinófilos,1,1.43,0.524,False,True,420.0,1.0,8,1,blood,impedancia,False
1218,ECN-CAT-HEM-166,Cuantificación de Basófilos,1,2.9637,1.085,True,True,420.0,1.75,5,4,blood,citometria,False
1219,ECN-CAT-HEM-167,Cuantificación de Velocidad de sedimentación,1,2.0722,0.759,False,True,220.0,1.5,2,0,blood,microscopia,False
1220,ECN-CAT-HEM-168,Cuantificación de Frotis de sangre periférica,2,1.8803,0.614,False,True,720.0,3.0,29,2,blood,impedancia,True
1221,ECN-CAT-HEM-169,Cuantificación de Conteo diferencial,2,2.3137,0.755,False,True,740.0,2.5,21,3,blood,citometria,False
1222,ECN-CAT-HEM-170,Cuantificación de Índice plaquetario,2,2.0545,0.67,False,True,580.0,2.25,18,2,blood,microscopia,True
1223,ECN-CAT-HEM-171,Cuantificación de Morfología eritrocitaria,1,1.8915,0.693,False,True,500.0,1.5,15,0,blood,impedancia,False
1224,ECN-CAT-HEM-172,Cuantificación de Morfología leucocitaria,1,1.4835,0.543,False,True,520.0,2.25,12,1,blood,citometria,False
1225,ECN-CAT-HEM-173,Cuantificación de Morfología plaquetaria,1,1.383,0.507,False,True,320.0,2.0,9,1,blood,microscopia,False
1226,ECN-CAT-HEM-174,Cuantificación de Hemoparásitos,1,3.2132,1.177,True,True,240.0,0.5,1,4,blood,impedancia,False
1227,ECN-CAT-HEM-175,Cuantificación de Prueba de falciformación,2,2.1031,0.686,False,True,960.0,3.25,28,0,blood,citometria,True
1228,ECN-CAT-HEM-176,Evaluación de Biometría hemática,2,1.5569,0.508,False,True,760.0,3.0,25,1,blood,microscopia,True
1229,ECN-CAT-HEM-177,Evaluación de Hemoglobina,2,2.4525,0.8,False,True,600.0,2.5,22,3,blood,impedancia,False
1230,ECN-CAT-HEM-178,Evaluación de Hematocrito,2,2.3874,0.779,False,True,620.0,3.25,19,3,blood,citometria,False
1231,ECN-CAT-HEM-179,Evaluación de Eritrocitos,1,1.6875,0.618,False,True,400.0,1.75,11,0,blood,microscopia,False
1232,ECN-CAT-HEM-180,Evaluación de Leucocitos,1,1.4238,0.521,False,True,380.0,1.25,8,1,blood,impedancia,False
1233,ECN-CAT-HEM-181,Evaluación de Plaquetas,1,1.468,0.538,False,True,400.0,2.0,5,1,blood,citometria,False
1234,ECN-CAT-HEM-182,Evaluación de Reticulocitos,1,3.1647,1.159,True,True,200.0,1.5,2,4,blood,microscopia,False
1235,ECN-CAT-HEM-183,Evaluación de Volumen corpuscular medio,2,2.043,0.667,False,True,780.0,3.0,29,0,blood,impedancia,True
1236,ECN-CAT-HEM-184,Evaluación de Hemoglobina corpuscular media,2,1.6638,0.543,False,True,800.0,2.5,21,1,blood,citometria,False
1237,ECN-CAT-HEM-185,Evaluación de Concentración media de hemoglobina,2,2.4601,0.803,False,True,640.0,2.25,18,3,blood,microscopia,False
1238,ECN-CAT-HEM-186,Evaluación de Ancho de distribución eritrocitaria,1,1.734,0.635,False,True,480.0,1.75,15,2,blood,impedancia,False
1239,ECN-CAT-HEM-187,Evaluación de Neutrófilos,1,2.0037,0.734,False,True,500.0,2.5,12,0,blood,citometria,True
1240,ECN-CAT-HEM-188,Evaluación de Linfocitos,1,1.6332,0.598,False,True,280.0,2.25,9,2,blood,microscopia,False
1241,ECN-CAT-HEM-189,Evaluación de Monocitos,1,1.9773,0.724,False,True,220.0,0.25,1,1,blood,impedancia,False
1242,ECN-CAT-HEM-190,Evaluación de Eosinófilos,2,2.3956,0.782,False,True,940.0,3.0,28,3,blood,citometria,True
1243,ECN-CAT-HEM-191,Evaluación de Basófilos,2,1.9342,0.631,False,True,740.0,2.75,25,0,blood,microscopia,True
1244,ECN-CAT-HEM-192,Evaluación de Velocidad de sedimentación,2,1.7978,0.587,False,True,660.0,2.25,22,1,blood,impedancia,False
1245,ECN-CAT-HEM-193,Evaluación de Frotis de sangre periférica,2,1.8376,0.6,False,True,680.0,3.0,19,2,blood,citometria,False
1246,ECN-CAT-HEM-194,Evaluación de Conteo diferencial,1,2.1469,0.786,False,True,460.0,1.5,11,3,blood,microscopia,False
1247,ECN-CAT-HEM-195,Evaluación de Índice plaquetario,1,1.7693,0.648,False,True,360.0,1.25,8,0,blood,impedancia,False
1248,ECN-CAT-HEM-196,Evaluación de Morfología eritrocitaria,1,1.4766,0.541,False,True,380.0,2.0,5,1,blood,citometria,False
1249,ECN-CAT-HEM-197,Evaluación de Morfología leucocitaria,1,1.9329,0.708,False,True,160.0,1.75,2,1,blood,microscopia,False
1250,ECN-CAT-HEM-198,Evaluación de Morfología plaquetaria,2,3.0284,0.988,False,True,760.0,3.25,29,4,blood,impedancia,True
1251,ECN-CAT-HEM-199,Evaluación de Hemoparásitos,2,1.9649,0.641,False,True,760.0,2.75,21,0,blood,citometria,False
1252,ECN-CAT-HEM-200,Evaluación de Prueba de falciformación,1,2.139,0.783,False,True,620.0,2.25,18,0,blood,microscopia,False
1253,ECN-CAT-HEM-201,Control de Biometría hemática,1,1.7904,0.656,False,True,540.0,1.75,15,2,blood,impedancia,False
1254,ECN-CAT-HEM-202,Control de Hemoglobina,1,1.7198,0.63,False,True,560.0,2.5,12,2,blood,citometria,False
1255,ECN-CAT-HEM-203,Control de Hematocrito,1,1.7025,0.624,False,True,340.0,2.25,9,0,blood,microscopia,False
1256,ECN-CAT-HEM-204,Control de Eritrocitos,1,2.3614,0.865,False,True,180.0,0.5,1,2,blood,impedancia,True
1257,ECN-CAT-HEM-205,Control de Leucocitos,2,1.8606,0.607,False,True,920.0,3.25,28,2,blood,citometria,True
1258,ECN-CAT-HEM-206,Control de Plaquetas,2,2.2585,0.737,False,True,700.0,3.0,25,3,blood,microscopia,True
1259,ECN-CAT-HEM-207,Control de Reticulocitos,2,2.1275,0.694,False,True,640.0,2.25,22,0,blood,impedancia,False
1260,ECN-CAT-HEM-208,Control de Volumen corpuscular medio,2,2.0772,0.678,False,True,640.0,3.0,19,0,blood,citometria,False
1261,ECN-CAT-HEM-209,Control de Hemoglobina corpuscular media,1,1.5434,0.565,False,True,440.0,1.5,11,2,blood,microscopia,False
1262,ECN-CAT-HEM-210,Control de Concentración media de hemoglobina,1,2.9438,1.078,True,True,420.0,1.0,8,4,blood,impedancia,False
1263,ECN-CAT-HEM-211,Control de Ancho de distribución eritrocitaria,1,1.7973,0.658,False,True,440.0,1.75,5,0,blood,citometria,False
1264,ECN-CAT-HEM-212,Control de Neutrófilos,1,1.9503,0.714,False,True,220.0,1.5,2,2,blood,microscopia,False
1265,ECN-CAT-HEM-213,Control de Linfocitos,2,1.7567,0.573,False,True,720.0,3.0,29,1,blood,impedancia,True
1266,ECN-CAT-HEM-214,Control de Monocitos,2,3.0121,0.983,False,True,740.0,2.5,21,4,blood,citometria,False
1267,ECN-CAT-HEM-215,Control de Eosinófilos,1,2.0253,0.742,False,True,540.0,2.0,18,0,blood,microscopia,False
1268,ECN-CAT-HEM-216,Control de Basófilos,1,1.8965,0.695,False,True,520.0,2.0,15,0,blood,impedancia,False
1269,ECN-CAT-HEM-217,Control de Velocidad de sedimentación,1,1.6725,0.613,False,True,520.0,2.75,12,2,blood,citometria,False
1270,ECN-CAT-HEM-218,Control de Frotis de sangre periférica,1,2.1648,0.793,False,True,320.0,2.25,9,3,blood,microscopia,False
1271,ECN-CAT-HEM-219,Control de Conteo diferencial,1,2.1528,0.788,False,True,260.0,0.5,1,0,blood,impedancia,False
1272,ECN-CAT-HEM-220,Control de Índice plaquetario,2,2.355,0.768,False,True,920.0,3.25,28,3,blood,citometria,True
1273,ECN-CAT-HEM-221,Control de Morfología eritrocitaria,2,1.743,0.569,False,True,760.0,3.0,25,2,blood,microscopia,False
1274,ECN-CAT-HEM-222,Control de Morfología leucocitaria,2,1.9825,0.647,False,True,600.0,2.5,22,2,blood,impedancia,False
1275,ECN-CAT-HEM-223,Control de Morfología plaquetaria,2,2.0859,0.681,False,True,620.0,3.25,19,0,blood,citometria,False
1276,ECN-CAT-HEM-224,Control de Hemoparásitos,1,1.3323,0.488,False,True,420.0,1.75,11,1,blood,microscopia,False
1277,ECN-CAT-HEM-225,Control de Prueba de falciformación,1,2.2263,0.815,False,True,340.0,1.0,8,3,blood,impedancia,False
1278,ECN-CAT-HEM-226,Confirmación de Biometría hemática,1,2.9654,1.086,True,True,400.0,1.75,5,4,blood,citometria,False
1279,ECN-CAT-HEM-227,Confirmación de Hemoglobina,1,2.1111,0.773,False,True,200.0,1.5,2,0,blood,microscopia,False
1280,ECN-CAT-HEM-228,Confirmación de Hematocrito,2,1.8538,0.605,False,True,800.0,3.0,29,2,blood,impedancia,True
1281,ECN-CAT-HEM-229,Confirmación de Eritrocitos,2,1.7938,0.585,False,True,800.0,2.5,21,2,blood,citometria,False
1282,ECN-CAT-HEM-230,Confirmación de Leucocitos,1,1.9855,0.727,False,True,600.0,2.25,18,2,blood,microscopia,False
1283,ECN-CAT-HEM-231,Confirmación de Plaquetas,1,1.8701,0.685,False,True,480.0,1.75,15,0,blood,impedancia,False
1284,ECN-CAT-HEM-232,Confirmación de Reticulocitos,1,1.4631,0.536,False,True,500.0,2.5,12,1,blood,citometria,False
1285,ECN-CAT-HEM-233,Confirmación de Volumen corpuscular medio,1,1.414,0.518,False,True,300.0,2.0,9,1,blood,microscopia,False
1286,ECN-CAT-HEM-234,Confirmación de Hemoglobina corpuscular media,1,3.2451,1.188,True,True,220.0,0.25,1,4,blood,impedancia,False
1287,ECN-CAT-HEM-235,Confirmación de Concentración media de hemoglobina,2,2.0483,0.668,False,True,900.0,3.0,28,0,blood,citometria,True
1288,ECN-CAT-HEM-236,Confirmación de Ancho de distribución eritrocitaria,2,1.7337,0.566,False,True,740.0,2.75,25,2,blood,microscopia,True
1289,ECN-CAT-HEM-237,Confirmación de Neutrófilos,2,1.8614,0.607,False,True,680.0,2.5,22,2,blood,impedancia,False
1290,ECN-CAT-HEM-238,Confirmación de Linfocitos,2,1.7676,0.577,False,True,680.0,3.25,19,2,blood,citometria,True
1291,ECN-CAT-HEM-239,Confirmación de Monocitos,1,1.3552,0.496,False,True,480.0,1.75,11,1,blood,microscopia,False
1292,ECN-CAT-HEM-240,Confirmación de Eosinófilos,1,1.6635,0.609,False,True,320.0,1.25,8,2,blood,impedancia,False
1293,ECN-CAT-HEM-241,Confirmación de Basófilos,1,1.659,0.608,False,True,380.0,2.0,5,2,blood,citometria,False
1294,ECN-CAT-HEM-242,Confirmación de Velocidad de sedimentación,1,3.1881,1.168,True,True,180.0,1.75,2,4,blood,microscopia,False
1295,ECN-CAT-HEM-243,Confirmación de Frotis de sangre periférica,2,2.0472,0.668,False,True,760.0,3.0,29,0,blood,impedancia,True
1296,ECN-CAT-HEM-244,Confirmación de Conteo diferencial,2,1.9888,0.649,False,True,780.0,2.5,21,0,blood,citometria,False
1297,ECN-CAT-INM-126,Determinación de Proteína C reactiva,2,1.5938,0.52,False,True,720.0,3.0,23,1,serum,inmunoensayo,False
1298,ECN-CAT-INM-127,Determinación de Factor reumatoide,2,1.5451,0.504,False,True,720.0,3.5,20,1,serum,elisa,False
1299,ECN-CAT-INM-128,Determinación de Antiestreptolisinas O,1,1.6761,0.614,False,True,660.0,2.75,12,1,serum,quimioluminiscencia,False
1300,ECN-CAT-INM-129,Determinación de Inmunoglobulina A,1,1.4746,0.54,False,True,420.0,1.75,9,2,serum,inmunoensayo,False
1301,ECN-CAT-INM-130,Determinación de Inmunoglobulina G,1,1.7088,0.626,False,True,360.0,2.25,6,0,serum,elisa,False
1302,ECN-CAT-INM-131,Determinación de Inmunoglobulina M,1,1.8548,0.679,False,True,310.0,2.75,3,0,serum,quimioluminiscencia,False
1303,ECN-CAT-INM-132,Determinación de Inmunoglobulina E,2,2.3181,0.756,False,True,820.0,3.75,30,3,serum,inmunoensayo,True
1304,ECN-CAT-INM-133,Determinación de Complemento C3,2,1.7118,0.559,False,True,810.0,2.75,22,2,serum,elisa,False
1305,ECN-CAT-INM-134,Determinación de Complemento C4,2,1.926,0.628,False,True,750.0,3.25,19,0,serum,quimioluminiscencia,False
1306,ECN-CAT-INM-135,Determinación de Anticuerpos antinucleares,1,1.8411,0.674,False,True,600.0,2.25,16,2,serum,inmunoensayo,False
1307,ECN-CAT-INM-136,Determinación de Anticuerpos anti-DNA,1,1.7311,0.634,False,True,550.0,2.75,13,1,serum,elisa,True
1308,ECN-CAT-INM-137,Determinación de Anticuerpos anticardiolipina,1,2.1383,0.783,False,True,490.0,3.25,10,3,serum,quimioluminiscencia,False
1309,ECN-CAT-INM-138,Determinación de Procalcitonina,1,1.9403,0.711,False,True,300.0,1.0,2,0,serum,inmunoensayo,False
1310,ECN-CAT-INM-139,Determinación de Ferritina,2,2.0102,0.656,False,True,900.0,3.5,29,0,serum,elisa,True
1311,ECN-CAT-INM-140,Determinación de Troponina I,2,2.1792,0.711,False,True,850.0,4.0,26,3,serum,quimioluminiscencia,True
1312,ECN-CAT-INM-141,Determinación de Antígeno carcinoembrionario,2,2.2884,0.747,False,True,700.0,2.75,23,3,serum,inmunoensayo,False
1313,ECN-CAT-INM-142,Determinación de Alfafetoproteína,2,1.998,0.652,False,True,640.0,3.25,20,0,serum,elisa,False
1314,ECN-CAT-INM-143,Determinación de CA 125,1,1.8973,0.695,False,True,630.0,2.5,12,0,serum,quimioluminiscencia,False
1315,ECN-CAT-INM-144,Determinación de CA 19-9,1,1.5051,0.551,False,True,480.0,1.5,9,2,serum,inmunoensayo,False
1316,ECN-CAT-INM-145,Determinación de CA 15-3,1,1.5344,0.562,False,True,430.0,2.25,6,2,serum,elisa,False
1317,ECN-CAT-INM-146,Determinación de Antígeno prostático total,1,1.4788,0.542,False,True,370.0,2.75,3,1,serum,quimioluminiscencia,False
1318,ECN-CAT-INM-147,Determinación de Antígeno prostático libre,2,2.0026,0.653,False,True,790.0,3.75,30,0,serum,inmunoensayo,True
1319,ECN-CAT-INM-148,Determinación de Serología para dengue,2,2.2163,0.723,False,True,780.0,3.0,22,3,serum,elisa,False
1320,ECN-CAT-INM-149,Determinación de Serología para rubéola,2,2.241,0.731,False,True,730.0,3.5,19,3,serum,quimioluminiscencia,False
1321,ECN-CAT-INM-150,Determinación de Serología para toxoplasma,1,1.9388,0.71,False,True,580.0,2.5,16,0,serum,inmunoensayo,False
1322,ECN-CAT-INM-151,Cuantificación de Proteína C reactiva,1,1.4343,0.525,False,True,520.0,2.75,13,1,serum,elisa,False
1323,ECN-CAT-INM-152,Cuantificación de Factor reumatoide,1,1.5186,0.556,False,True,460.0,3.25,10,2,serum,quimioluminiscencia,False
1324,ECN-CAT-INM-153,Cuantificación de Antiestreptolisinas O,1,2.4656,0.903,False,True,360.0,1.0,2,3,serum,inmunoensayo,True
1325,ECN-CAT-INM-154,Cuantificación de Inmunoglobulina A,2,1.7991,0.587,False,True,970.0,3.5,29,1,serum,elisa,True
1326,ECN-CAT-INM-155,Cuantificación de Inmunoglobulina G,2,1.8976,0.619,False,True,910.0,4.0,26,0,serum,quimioluminiscencia,True
1327,ECN-CAT-INM-156,Cuantificación de Inmunoglobulina M,2,1.6511,0.539,False,True,670.0,3.0,23,1,serum,inmunoensayo,False
1328,ECN-CAT-INM-157,Cuantificación de Inmunoglobulina E,2,1.8363,0.599,False,True,610.0,3.5,20,2,serum,elisa,False
1329,ECN-CAT-INM-158,Cuantificación de Complemento C3,1,1.8621,0.682,False,True,610.0,2.75,12,0,serum,quimioluminiscencia,False
1330,ECN-CAT-INM-159,Cuantificación de Complemento C4,1,1.2874,0.471,False,True,460.0,1.5,9,1,serum,inmunoensayo,False
